chunk_id,parent_id,source,chunk_type,title,location,industry,text,metadata
jd_173_header,173,jd,jd_header,"technical lead – java, node.js, microservices",finland,information technology / technology solutions (applicable to any industry),"Job Title:
technical lead – java, node.js, microservices

Industry:
information technology / technology solutions (applicable to any industry)

Location:
finland","{""chunk_type"": ""jd_header"", ""industry"": ""information technology / technology solutions (applicable to any industry)"", ""job_title"": ""technical lead – java, node.js, microservices"", ""location"": ""finland"", ""parent_id"": ""173"", ""source"": ""jd""}"
jd_173_responsibilities,173,jd,jd_responsibilities,"technical lead – java, node.js, microservices",finland,information technology / technology solutions (applicable to any industry),"Responsibilities:
- lead and mentor a team of developers, fostering a collaborative environment and providing technical guidance throughout the project lifecycle.
- architect, design, develop, and deploy robust and scalable microservices using java, node.js, and aws technologies.
- collaborate with cross-functional teams—including product owners, designers, qa, and devops—to ensure cohesive integration and optimal delivery of software components.
- set and enforce coding standards, performance benchmarks, and security protocols to maintain high-quality deliverables.
- oversee project timelines, manage resource allocation, and ensure on-time, within-budget delivery aligned with client expectations.
- troubleshoot complex technical issues, provide hands-on support in resolving production incidents, and proactively identify bottlenecks.
- stay abreast of emerging trends and advancements in java, node.js, microservices, and aws, and drive the adoption of innovative solutions within the team.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""information technology / technology solutions (applicable to any industry)"", ""item_count"": 7, ""job_title"": ""technical lead – java, node.js, microservices"", ""location"": ""finland"", ""parent_id"": ""173"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_173_skills,173,jd,jd_skills,"technical lead – java, node.js, microservices",finland,information technology / technology solutions (applicable to any industry),"Preferred Skills:
- knowledge of additional backend or cloud technologies.

Soft Skills:
- excellent analytical problem-solving abilities.
- strong communication, leadership, and stakeholder management skills.

Technologies:
- proficiency in java programming language and relevant frameworks (e.g., spring boot).
- strong practical knowledge of amazon web services (aws), including deployment, scaling, and cloud-native best practices.

Tools:
- solid understanding of software development methodologies (agile/scrum).
- familiarity with ci/cd pipelines and devops practices.","{""chunk_type"": ""jd_skills"", ""industry"": ""information technology / technology solutions (applicable to any industry)"", ""job_title"": ""technical lead – java, node.js, microservices"", ""location"": ""finland"", ""must_have_skills"": [], ""parent_id"": ""173"", ""preferred_skills"": [""knowledge of additional backend or cloud technologies.""], ""soft_skills"": [""excellent analytical problem-solving abilities."", ""strong communication, leadership, and stakeholder management skills.""], ""source"": ""jd"", ""technologies"": [""proficiency in java programming language and relevant frameworks (e.g., spring boot)."", ""strong practical knowledge of amazon web services (aws), including deployment, scaling, and cloud-native best practices.""], ""tools"": [""solid understanding of software development methodologies (agile/scrum)."", ""familiarity with ci/cd pipelines and devops practices.""]}"
jd_173_qualification,173,jd,jd_qualification,"technical lead – java, node.js, microservices",finland,information technology / technology solutions (applicable to any industry),"Education:
- bachelor’s or master’s degree in computer science, information technology, engineering, or a related field.

Experience:
- advanced development experience with node.js for backend services.
- proven hands-on expertise in architecting and implementing microservices-based solutions.
- experience with relational databases such as mysql.
- demonstrated experience (preferably 6+ years) in software development and at least 2 years in a technical leadership or team lead role.
- experience with containerization and orchestration tools (docker, kubernetes).
- prior experience in multinational or large-scale enterprise environments.

Certifications:
- aws certifications (e.g., aws certified solutions architect or developer).","{""certifications"": [""aws certifications (e.g., aws certified solutions architect or developer).""], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor’s or master’s degree in computer science, information technology, engineering, or a related field.""], ""experience"": [""advanced development experience with node.js for backend services."", ""proven hands-on expertise in architecting and implementing microservices-based solutions."", ""experience with relational databases such as mysql."", ""demonstrated experience (preferably 6+ years) in software development and at least 2 years in a technical leadership or team lead role."", ""experience with containerization and orchestration tools (docker, kubernetes)."", ""prior experience in multinational or large-scale enterprise environments.""], ""industry"": ""information technology / technology solutions (applicable to any industry)"", ""job_title"": ""technical lead – java, node.js, microservices"", ""location"": ""finland"", ""parent_id"": ""173"", ""source"": ""jd""}"
jd_174_header,174,jd,jd_header,"tech lead – java, node.js, microservices",romania,technology solutions / multinational technology provider,"Job Title:
tech lead – java, node.js, microservices

Industry:
technology solutions / multinational technology provider

Location:
romania","{""chunk_type"": ""jd_header"", ""industry"": ""technology solutions / multinational technology provider"", ""job_title"": ""tech lead – java, node.js, microservices"", ""location"": ""romania"", ""parent_id"": ""174"", ""source"": ""jd""}"
jd_174_responsibilities,174,jd,jd_responsibilities,"tech lead – java, node.js, microservices",romania,technology solutions / multinational technology provider,"Responsibilities:
- lead, mentor, and manage a team of java and node.js developers, providing technical direction and support throughout the software development lifecycle.
- design, develop, and deploy scalable microservices architectures utilizing java, node.js, and aws cloud technologies.
- collaborate with cross-functional teams—including product owners, architects, qa, and devops—to ensure seamless integration and delivery of software components.
- establish and enforce best practices for code quality, security, and performance optimization across all projects.
- troubleshoot complex technical issues, offering hands-on expertise to resolve challenges and maintain project momentum.
- stay abreast of the latest trends and advancements in java, node.js, microservices, and aws to drive innovation and continuous improvement within the team.
- participate in architectural discussions and contribute to strategic technology decisions aligned with business goals.
- ensure projects are delivered on time, within scope, and to the highest quality standards.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""technology solutions / multinational technology provider"", ""item_count"": 8, ""job_title"": ""tech lead – java, node.js, microservices"", ""location"": ""romania"", ""parent_id"": ""174"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_174_skills,174,jd,jd_skills,"tech lead – java, node.js, microservices",romania,technology solutions / multinational technology provider,"Soft Skills:
- excellent analytical, problem-solving, and troubleshooting skills.
- demonstrated leadership abilities with strong communication and stakeholder management skills.

Technologies:
- proficient in java programming language, frameworks (such as spring boot), and associated development tools.
- solid expertise in designing and implementing microservices architectures.
- strong knowledge of amazon web services (aws), including cloud deployment and operational best practices.

Tools:
- familiarity with containerization (docker, kubernetes) and api management.","{""chunk_type"": ""jd_skills"", ""industry"": ""technology solutions / multinational technology provider"", ""job_title"": ""tech lead – java, node.js, microservices"", ""location"": ""romania"", ""must_have_skills"": [], ""parent_id"": ""174"", ""preferred_skills"": [], ""soft_skills"": [""excellent analytical, problem-solving, and troubleshooting skills."", ""demonstrated leadership abilities with strong communication and stakeholder management skills.""], ""source"": ""jd"", ""technologies"": [""proficient in java programming language, frameworks (such as spring boot), and associated development tools."", ""solid expertise in designing and implementing microservices architectures."", ""strong knowledge of amazon web services (aws), including cloud deployment and operational best practices.""], ""tools"": [""familiarity with containerization (docker, kubernetes) and api management.""]}"
jd_174_qualification,174,jd,jd_qualification,"tech lead – java, node.js, microservices",romania,technology solutions / multinational technology provider,"Experience:
- extensive hands-on experience with node.js for backend service development.
- experience with relational databases, particularly mysql.
- proven track record of delivering high-quality software solutions within stipulated timelines.
- experience in agile/scrum methodologies and project management tools.
- exposure to devops practices and ci/cd pipelines.
- previous experience working in multinational or multicultural environments.","{""certifications"": [], ""chunk_type"": ""jd_qualification"", ""education"": [], ""experience"": [""extensive hands-on experience with node.js for backend service development."", ""experience with relational databases, particularly mysql."", ""proven track record of delivering high-quality software solutions within stipulated timelines."", ""experience in agile/scrum methodologies and project management tools."", ""exposure to devops practices and ci/cd pipelines."", ""previous experience working in multinational or multicultural environments.""], ""industry"": ""technology solutions / multinational technology provider"", ""job_title"": ""tech lead – java, node.js, microservices"", ""location"": ""romania"", ""parent_id"": ""174"", ""source"": ""jd""}"
jd_175_header,175,jd,jd_header,technical architect,"noida, india",technology and it services (multinational technology provider),"Job Title:
technical architect

Industry:
technology and it services (multinational technology provider)

Location:
noida, india","{""chunk_type"": ""jd_header"", ""industry"": ""technology and it services (multinational technology provider)"", ""job_title"": ""technical architect"", ""location"": ""noida, india"", ""parent_id"": ""175"", ""source"": ""jd""}"
jd_175_responsibilities,175,jd,jd_responsibilities,technical architect,"noida, india",technology and it services (multinational technology provider),"Responsibilities:
- collaborate with stakeholders to gather and define technical requirements for diverse software projects.
- architect high-level system designs and provide strategic guidance through the entire software development lifecycle.
- lead, mentor, and support development teams, ensuring adherence to best practices, coding standards, and quality guidelines.
- evaluate, recommend, and implement tools, frameworks, and technologies to optimize software development processes.
- conduct code reviews, troubleshoot complex issues, and perform performance optimization to ensure robust, reliable systems.
- integrate front-end solutions with restful apis and backend services.
- stay current with the latest technological trends in javascript and react, proposing innovative approaches to solve business challenges.
- document architectural decisions, maintain technical documentation, and facilitate effective communication across cross-functional teams.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""technology and it services (multinational technology provider)"", ""item_count"": 8, ""job_title"": ""technical architect"", ""location"": ""noida, india"", ""parent_id"": ""175"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_175_skills,175,jd,jd_skills,technical architect,"noida, india",technology and it services (multinational technology provider),"Must Have Skills:
- strong foundation in software architecture and design principles.

Soft Skills:
- excellent problem-solving, analytical, and troubleshooting skills.
- strong verbal and written communication abilities for effective cross-team collaboration.

Technologies:
- proficiency in javascript and react frameworks.","{""chunk_type"": ""jd_skills"", ""industry"": ""technology and it services (multinational technology provider)"", ""job_title"": ""technical architect"", ""location"": ""noida, india"", ""must_have_skills"": [""strong foundation in software architecture and design principles.""], ""parent_id"": ""175"", ""preferred_skills"": [], ""soft_skills"": [""excellent problem-solving, analytical, and troubleshooting skills."", ""strong verbal and written communication abilities for effective cross-team collaboration.""], ""source"": ""jd"", ""technologies"": [""proficiency in javascript and react frameworks.""], ""tools"": []}"
jd_175_qualification,175,jd,jd_qualification,technical architect,"noida, india",technology and it services (multinational technology provider),"Education:
- bachelor’s degree in computer science, engineering, or a related technical field (or equivalent practical experience).

Experience:
- demonstrated experience designing and developing scalable, performant web applications.
- solid working knowledge of html, css, and other front-end technologies.
- experience integrating restful apis and backend systems.
- experience with documentation and technical writing.
- exposure to cloud-native architectures and modern devops practices is advantageous.

Certifications:
- aws certified solutions architect – associate or similar cloud certification is a plus.","{""certifications"": [""aws certified solutions architect – associate or similar cloud certification is a plus.""], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor’s degree in computer science, engineering, or a related technical field (or equivalent practical experience).""], ""experience"": [""demonstrated experience designing and developing scalable, performant web applications."", ""solid working knowledge of html, css, and other front-end technologies."", ""experience integrating restful apis and backend systems."", ""experience with documentation and technical writing."", ""exposure to cloud-native architectures and modern devops practices is advantageous.""], ""industry"": ""technology and it services (multinational technology provider)"", ""job_title"": ""technical architect"", ""location"": ""noida, india"", ""parent_id"": ""175"", ""source"": ""jd""}"
jd_176_header,176,jd,jd_header,trainee,,any industry,"Job Title:
trainee

Industry:
any industry","{""chunk_type"": ""jd_header"", ""industry"": ""any industry"", ""job_title"": ""trainee"", ""location"": """", ""parent_id"": ""176"", ""source"": ""jd""}"
jd_176_responsibilities,176,jd,jd_responsibilities,trainee,,any industry,"Responsibilities:
- respond promptly and professionally to customer inquiries and issues via email or chat, providing effective resolutions.
- perform accurate data entry, manage and update databases, and ensure the integrity and quality of all data handled.
- monitor and process transactions efficiently, ensuring completion within agreed slas and adherence to established process quality standards.
- regularly update task statuses and provide clear, concise communication regarding progress and potential issues.
- collaborate with team members and cross-functional stakeholders to ensure seamless workflow and support continuous process improvements.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""any industry"", ""item_count"": 5, ""job_title"": ""trainee"", ""location"": """", ""parent_id"": ""176"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_176_skills,176,jd,jd_skills,trainee,,any industry,"Soft Skills:
- strong written and verbal communication skills.
- analytical mindset with high attention to detail and data accuracy.
- ability to work in a fast-paced, multicultural, and collaborative environment.
- strong problem-solving skills and a proactive approach to learning new technologies.

Technologies:
- proficiency in hp-ux (hewlett packard unix) operating system.
- familiarity with additional unix/linux environments or automation tools is beneficial.

Tools:
- basic understanding of office productivity tools (e.g., ms office suite) and database management.","{""chunk_type"": ""jd_skills"", ""industry"": ""any industry"", ""job_title"": ""trainee"", ""location"": """", ""must_have_skills"": [], ""parent_id"": ""176"", ""preferred_skills"": [], ""soft_skills"": [""strong written and verbal communication skills."", ""analytical mindset with high attention to detail and data accuracy."", ""ability to work in a fast-paced, multicultural, and collaborative environment."", ""strong problem-solving skills and a proactive approach to learning new technologies.""], ""source"": ""jd"", ""technologies"": [""proficiency in hp-ux (hewlett packard unix) operating system."", ""familiarity with additional unix/linux environments or automation tools is beneficial.""], ""tools"": [""basic understanding of office productivity tools (e.g., ms office suite) and database management.""]}"
jd_176_qualification,176,jd,jd_qualification,trainee,,any industry,"Education:
- qualifications
- bachelor’s degree in computer science, information technology, engineering, or a related field (preferred).

Experience:
- experience or internship in it support, operations, or a customer service environment is an advantage.","{""certifications"": [], ""chunk_type"": ""jd_qualification"", ""education"": [""qualifications"", ""bachelor’s degree in computer science, information technology, engineering, or a related field (preferred).""], ""experience"": [""experience or internship in it support, operations, or a customer service environment is an advantage.""], ""industry"": ""any industry"", ""job_title"": ""trainee"", ""location"": """", ""parent_id"": ""176"", ""source"": ""jd""}"
jd_177_header,177,jd,jd_header,senior .net developer – microservices specialist,,information technology & services,"Job Title:
senior .net developer – microservices specialist

Industry:
information technology & services","{""chunk_type"": ""jd_header"", ""industry"": ""information technology & services"", ""job_title"": ""senior .net developer – microservices specialist"", ""location"": """", ""parent_id"": ""177"", ""source"": ""jd""}"
jd_177_responsibilities,177,jd,jd_responsibilities,senior .net developer – microservices specialist,,information technology & services,"Responsibilities:
- design, develop, and deploy microservices using .net core to support enterprise-grade applications.
- collaborate with product managers, architects, and front-end developers to define and implement software requirements.
- integrate object-relational mapping (orm) tools for efficient data management and persistence.
- ensure code quality through unit testing, code reviews, and adherence to best practices.
- optimize application performance, scalability, and security within cloud or on-premise environments.
- contribute to continuous integration and delivery (ci/cd) pipelines for seamless deployment.
- document technical specifications, architectural decisions, and user guides.
- mentor junior developers and provide technical guidance within the team.
- stay abreast of emerging technologies and recommend improvements to existing systems.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""information technology & services"", ""item_count"": 9, ""job_title"": ""senior .net developer – microservices specialist"", ""location"": """", ""parent_id"": ""177"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_177_skills,177,jd,jd_skills,senior .net developer – microservices specialist,,information technology & services,"Soft Skills:
- excellent problem-solving and analytical skills.
- strong communication and teamwork abilities.

Technologies:
- proficient in c#, asp.net, and restful api development.
- knowledge of cloud platforms (azure, aws, gcp) is an advantage.

Tools:
- familiarity with containerization tools (docker, kubernetes) is a plus.","{""chunk_type"": ""jd_skills"", ""industry"": ""information technology & services"", ""job_title"": ""senior .net developer – microservices specialist"", ""location"": """", ""must_have_skills"": [], ""parent_id"": ""177"", ""preferred_skills"": [], ""soft_skills"": [""excellent problem-solving and analytical skills."", ""strong communication and teamwork abilities.""], ""source"": ""jd"", ""technologies"": [""proficient in c#, asp.net, and restful api development."", ""knowledge of cloud platforms (azure, aws, gcp) is an advantage.""], ""tools"": [""familiarity with containerization tools (docker, kubernetes) is a plus.""]}"
jd_177_qualification,177,jd,jd_qualification,senior .net developer – microservices specialist,,information technology & services,"Education:
- bachelor’s degree in computer science, engineering, or related field.

Experience:
- minimum 5 years of professional experience as a .net developer.
- proven expertise in .net core and microservices architecture.
- strong working knowledge of orm tools (e.g., entity framework, dapper).
- experience with source control systems such as git.
- experience with agile/scrum methodologies.
- exposure to devops practices and ci/cd tools.

Certifications:
- relevant certifications in .net, cloud technologies, or microservices architecture.","{""certifications"": [""relevant certifications in .net, cloud technologies, or microservices architecture.""], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor’s degree in computer science, engineering, or related field.""], ""experience"": [""minimum 5 years of professional experience as a .net developer."", ""proven expertise in .net core and microservices architecture."", ""strong working knowledge of orm tools (e.g., entity framework, dapper)."", ""experience with source control systems such as git."", ""experience with agile/scrum methodologies."", ""exposure to devops practices and ci/cd tools.""], ""industry"": ""information technology & services"", ""job_title"": ""senior .net developer – microservices specialist"", ""location"": """", ""parent_id"": ""177"", ""source"": ""jd""}"
jd_178_header,178,jd,jd_header,"next js, vercel ai sdk developer",,technology provider,"Job Title:
next js, vercel ai sdk developer

Industry:
technology provider","{""chunk_type"": ""jd_header"", ""industry"": ""technology provider"", ""job_title"": ""next js, vercel ai sdk developer"", ""location"": """", ""parent_id"": ""178"", ""source"": ""jd""}"
jd_178_responsibilities,178,jd,jd_responsibilities,"next js, vercel ai sdk developer",,technology provider,"Responsibilities:
- develop and maintain high-performance web applications using next js and vercel ai sdk.
- collaborate with cross-functional teams to define, design, and ship new features.
- optimize applications for maximum speed and scalability.
- ensure the technical feasibility of ui/ux designs.
- conduct code reviews and provide constructive feedback to peers.
- stay updated with emerging technologies and industry trends to ensure continuous innovation.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""technology provider"", ""item_count"": 6, ""job_title"": ""next js, vercel ai sdk developer"", ""location"": """", ""parent_id"": ""178"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_178_skills,178,jd,jd_skills,"next js, vercel ai sdk developer",,technology provider,"Soft Skills:
- excellent problem-solving skills and attention to detail.
- strong communication skills and ability to work collaboratively in a team environment.

Technologies:
- strong understanding of javascript, html, css, and related web technologies.

Tools:
- familiarity with agile methodologies and devops practices.","{""chunk_type"": ""jd_skills"", ""industry"": ""technology provider"", ""job_title"": ""next js, vercel ai sdk developer"", ""location"": """", ""must_have_skills"": [], ""parent_id"": ""178"", ""preferred_skills"": [], ""soft_skills"": [""excellent problem-solving skills and attention to detail."", ""strong communication skills and ability to work collaboratively in a team environment.""], ""source"": ""jd"", ""technologies"": [""strong understanding of javascript, html, css, and related web technologies.""], ""tools"": [""familiarity with agile methodologies and devops practices.""]}"
jd_178_qualification,178,jd,jd_qualification,"next js, vercel ai sdk developer",,technology provider,"Education:
- bachelor's degree in computer science, information technology, or related field.

Experience:
- minimum of 5 years of professional experience in software development.
- proficiency in next js and experience with vercel ai sdk.
- experience with version control systems such as git.
- experience with cloud platforms and serverless architecture.","{""certifications"": [], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor's degree in computer science, information technology, or related field.""], ""experience"": [""minimum of 5 years of professional experience in software development."", ""proficiency in next js and experience with vercel ai sdk."", ""experience with version control systems such as git."", ""experience with cloud platforms and serverless architecture.""], ""industry"": ""technology provider"", ""job_title"": ""next js, vercel ai sdk developer"", ""location"": """", ""parent_id"": ""178"", ""source"": ""jd""}"
jd_179_header,179,jd,jd_header,software engineer,,multinational technology provider,"Job Title:
software engineer

Industry:
multinational technology provider","{""chunk_type"": ""jd_header"", ""industry"": ""multinational technology provider"", ""job_title"": ""software engineer"", ""location"": """", ""parent_id"": ""179"", ""source"": ""jd""}"
jd_179_responsibilities,179,jd,jd_responsibilities,software engineer,,multinational technology provider,"Responsibilities:
- design, develop, and implement software applications and systems.
- collaborate with cross-functional teams to gather and analyze requirements.
- write clean, efficient, and maintainable code following industry best practices.
- conduct code reviews and provide constructive feedback to team members.
- troubleshoot, debug, and resolve software defects and issues.
- participate in the entire software development lifecycle, from concept to deployment.
- stay updated with the latest technology trends and advancements to ensure continuous improvement.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""multinational technology provider"", ""item_count"": 7, ""job_title"": ""software engineer"", ""location"": """", ""parent_id"": ""179"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_179_skills,179,jd,jd_skills,software engineer,,multinational technology provider,"Preferred Skills:
- understanding of cybersecurity principles and best practices.

Soft Skills:
- excellent problem-solving skills and attention to detail.
- strong communication and teamwork abilities.

Technologies:
- strong proficiency in programming languages such as java, python, c++, or similar.
- knowledge of database systems and sql.

Tools:
- familiarity with devops practices and tools.","{""chunk_type"": ""jd_skills"", ""industry"": ""multinational technology provider"", ""job_title"": ""software engineer"", ""location"": """", ""must_have_skills"": [], ""parent_id"": ""179"", ""preferred_skills"": [""understanding of cybersecurity principles and best practices.""], ""soft_skills"": [""excellent problem-solving skills and attention to detail."", ""strong communication and teamwork abilities.""], ""source"": ""jd"", ""technologies"": [""strong proficiency in programming languages such as java, python, c++, or similar."", ""knowledge of database systems and sql.""], ""tools"": [""familiarity with devops practices and tools.""]}"
jd_179_qualification,179,jd,jd_qualification,software engineer,,multinational technology provider,"Education:
- bachelor's degree in computer science, engineering, or a related field.

Experience:
- experience with software development methodologies, tools, and processes.
- experience with cloud platforms like aws, azure, or google cloud.","{""certifications"": [], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor's degree in computer science, engineering, or a related field.""], ""experience"": [""experience with software development methodologies, tools, and processes."", ""experience with cloud platforms like aws, azure, or google cloud.""], ""industry"": ""multinational technology provider"", ""job_title"": ""software engineer"", ""location"": """", ""parent_id"": ""179"", ""source"": ""jd""}"
jd_180_responsibilities,180,jd,jd_responsibilities,,,,"Responsibilities:
- develop new user-facing features using react.js.
- build reusable components and front-end libraries for future use.
- translate designs and wireframes into high-quality code.
- optimize components for maximum performance across a vast array of web-capable devices and browsers.
- collaborate with back-end developers, ux/ui designers, and product managers to ensure technical feasibility and deliver exceptional results.
- write and maintain comprehensive unit and integration tests.
- stay updated with the latest industry trends and technologies to ensure our solutions remain competitive.","{""chunk_type"": ""jd_responsibilities"", ""industry"": """", ""item_count"": 7, ""job_title"": """", ""location"": """", ""parent_id"": ""180"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_180_skills,180,jd,jd_skills,,,,"Must Have Skills:
- ability to understand business requirements and translate them into technical requirements.
- a knack for benchmarking and optimization.

Preferred Skills:
- familiarity with newer specifications of ecmascript.
- knowledge of modern authorization mechanisms, such as json web token.
- familiarity with modern front-end build pipelines and tools.
- knowledge of server-side rendering.

Soft Skills:
- strong problem-solving skills and attention to detail.
- excellent communication and teamwork abilities.

Technologies:
- strong proficiency in javascript, including dom manipulation and the javascript object model.
- thorough understanding of react.js and its core principles.
- knowledge of isomorphic react is a plus.
- familiarity with restful apis.

Tools:
- familiarity with code versioning tools such as git.","{""chunk_type"": ""jd_skills"", ""industry"": """", ""job_title"": """", ""location"": """", ""must_have_skills"": [""ability to understand business requirements and translate them into technical requirements."", ""a knack for benchmarking and optimization.""], ""parent_id"": ""180"", ""preferred_skills"": [""familiarity with newer specifications of ecmascript."", ""knowledge of modern authorization mechanisms, such as json web token."", ""familiarity with modern front-end build pipelines and tools."", ""knowledge of server-side rendering.""], ""soft_skills"": [""strong problem-solving skills and attention to detail."", ""excellent communication and teamwork abilities.""], ""source"": ""jd"", ""technologies"": [""strong proficiency in javascript, including dom manipulation and the javascript object model."", ""thorough understanding of react.js and its core principles."", ""knowledge of isomorphic react is a plus."", ""familiarity with restful apis.""], ""tools"": [""familiarity with code versioning tools such as git.""]}"
jd_180_qualification,180,jd,jd_qualification,,,,"Education:
- bachelor’s degree in computer science, information technology, or a related field.

Experience:
- experience with popular react.js workflows (such as flux or redux).
- experience with common front-end development tools such as babel, webpack, npm, etc.
- at least 3 years of professional experience in front-end development.
- experience with typescript.","{""certifications"": [], ""chunk_type"": ""jd_qualification"", ""education"": [""bachelor’s degree in computer science, information technology, or a related field.""], ""experience"": [""experience with popular react.js workflows (such as flux or redux)."", ""experience with common front-end development tools such as babel, webpack, npm, etc."", ""at least 3 years of professional experience in front-end development."", ""experience with typescript.""], ""industry"": """", ""job_title"": """", ""location"": """", ""parent_id"": ""180"", ""source"": ""jd""}"
jd_181_header,181,jd,jd_header,java developer,bangalore,technology,"Job Title:
java developer

Industry:
technology

Location:
bangalore","{""chunk_type"": ""jd_header"", ""industry"": ""technology"", ""job_title"": ""java developer"", ""location"": ""bangalore"", ""parent_id"": ""181"", ""source"": ""jd""}"
jd_181_responsibilities,181,jd,jd_responsibilities,java developer,bangalore,technology,"Responsibilities:
- design, develop, and maintain java-based applications and components to meet project requirements.
- conduct thorough analysis of business requirements and translate them into technical specifications.
- write clean, efficient, and well-documented code following industry best practices.
- collaborate with cross-functional teams to gather requirements, define project objectives, and deliver high-quality software solutions.
- optimize and fine-tune applications for performance, scalability, and security.
- debug and resolve application issues, ensuring the highest levels of quality and reliability.
- conduct unit testing and participate in code reviews to ensure code quality and adherence to standards.
- stay up-to-date with the latest advancements in java development and apply relevant techniques to projects.
- provide technical guidance and mentorship to junior team members.
- participate in the entire software development lifecycle, from concept and design to testing and deployment.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""technology"", ""item_count"": 10, ""job_title"": ""java developer"", ""location"": ""bangalore"", ""parent_id"": ""181"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_181_skills,181,jd,jd_skills,java developer,bangalore,technology,"Technologies:
- knowledge of cloud platforms such as aws, google cloud, and azure.

Tools:
- familiarity with containerization tools like docker and kubernetes.
- knowledge of continuous integration and continuous deployment (ci/cd) pipelines.","{""chunk_type"": ""jd_skills"", ""industry"": ""technology"", ""job_title"": ""java developer"", ""location"": ""bangalore"", ""must_have_skills"": [], ""parent_id"": ""181"", ""preferred_skills"": [], ""soft_skills"": [], ""source"": ""jd"", ""technologies"": [""knowledge of cloud platforms such as aws, google cloud, and azure.""], ""tools"": [""familiarity with containerization tools like docker and kubernetes."", ""knowledge of continuous integration and continuous deployment (ci/cd) pipelines.""]}"
jd_181_qualification,181,jd,jd_qualification,java developer,bangalore,technology,"Experience:
- experience with microservices architecture and restful api development.
- experience with automated testing frameworks such as junit and testng.
- strong background in software development methodologies such as agile and scrum.","{""certifications"": [], ""chunk_type"": ""jd_qualification"", ""education"": [], ""experience"": [""experience with microservices architecture and restful api development."", ""experience with automated testing frameworks such as junit and testng."", ""strong background in software development methodologies such as agile and scrum.""], ""industry"": ""technology"", ""job_title"": ""java developer"", ""location"": ""bangalore"", ""parent_id"": ""181"", ""source"": ""jd""}"
jd_182_header,182,jd,jd_header,servicenow architect - hrsd and psm,,multinational technology provider,"Job Title:
servicenow architect - hrsd and psm

Industry:
multinational technology provider","{""chunk_type"": ""jd_header"", ""industry"": ""multinational technology provider"", ""job_title"": ""servicenow architect - hrsd and psm"", ""location"": """", ""parent_id"": ""182"", ""source"": ""jd""}"
jd_182_responsibilities,182,jd,jd_responsibilities,servicenow architect - hrsd and psm,,multinational technology provider,"Responsibilities:
- design and develop comprehensive servicenow solutions tailored to hrsd and psm requirements.
- lead and manage servicenow platform upgrades and version migrations.
- implement integrations with third-party systems using apis and web services.
- maintain and optimize the servicenow cmdb and asset management processes.
- collaborate with stakeholders to understand business needs and translate them into technical solutions.
- provide expert guidance on best practices for servicenow development and architecture.
- troubleshoot and resolve issues, ensuring system reliability and performance.
- conduct regular code reviews and ensure adherence to coding standards.
- mentor and support junior developers, fostering a collaborative and innovative team environment.","{""chunk_type"": ""jd_responsibilities"", ""industry"": ""multinational technology provider"", ""item_count"": 9, ""job_title"": ""servicenow architect - hrsd and psm"", ""location"": """", ""parent_id"": ""182"", ""section"": ""responsibilities"", ""source"": ""jd""}"
jd_182_skills,182,jd,jd_skills,servicenow architect - hrsd and psm,,multinational technology provider,"Soft Skills:
- excellent problem-solving and analytical skills.
- strong communication and stakeholder management skills.

Technologies:
- strong knowledge of javascript, xml, html, and css for servicenow development.

Tools:
- proficiency in hrsd, psm, itsm, itom, cmdb & discovery.
- ability to design and implement servicenow integrations with third-party systems using apis and web services.
- knowledge of servicenow cmdb and asset management.","{""chunk_type"": ""jd_skills"", ""industry"": ""multinational technology provider"", ""job_title"": ""servicenow architect - hrsd and psm"", ""location"": """", ""must_have_skills"": [], ""parent_id"": ""182"", ""preferred_skills"": [], ""soft_skills"": [""excellent problem-solving and analytical skills."", ""strong communication and stakeholder management skills.""], ""source"": ""jd"", ""technologies"": [""strong knowledge of javascript, xml, html, and css for servicenow development.""], ""tools"": [""proficiency in hrsd, psm, itsm, itom, cmdb & discovery."", ""ability to design and implement servicenow integrations with third-party systems using apis and web services."", ""knowledge of servicenow cmdb and asset management.""]}"
